Id,Pupil1,Pupil2,Pupil3,Pupil4,Pupil5,Pupil6,Pupil7,Pupil8,Pupil9,Pupil10,Pupil11,Pupil12,Pupil13,Pupil14,Pupil15,Pupil16,Pupil17,Pupil18,Pupil19,Pupil20,Pupil21,Pupil22,Pupil23,Pupil24,Pupil25,Pupil26,Pupil27,Pupil28,Pupil29,Pupil30,Pupil31,Pupil32,Pupil33,Pupil34,Pupil35,Pupil36,Pupil37,Pupil38,Pupil39,Pupil40,Pupil41,Pupil42,Pupil43,Pupil44,Pupil45,Pupil46,Pupil47,Pupil48,Pupil49,Pupil50,Pupil51,Pupil52,Pupil53,Pupil54,Pupil55,Pupil56,Pupil57,Pupil58,Pupil59,Pupil60,HRV_value,HRV_class
11,12.891837945620868,12.766910574748009,13.44929360084939,12.329985593054769,13.451996632221942,11.620906977603237,12.513315895253188,13.367168544316154,12.434330219886341,11.921550123524575,13.367722424659329,13.091431475698556,12.019590117189752,12.244161858756797,13.468991515198447,13.440366169279681,12.031823930616508,11.89368850304569,13.179534018083293,12.763905704647884,13.096647568210301,13.301244533758618,11.850169347409286,13.179117164994732,11.979752332699011,12.83717671701928,13.253657325571506,11.918040548822875,12.324487367529528,12.199516802589079,12.036957972681785,13.185189777961194,12.525586681284365,12.435873740190727,12.874284833617502,12.571999276186572,13.666452605907299,12.491149259201077,13.195996051121224,11.81406436155589,12.606358977804108,12.718861130236666,12.335084771842428,12.402365422840557,12.846356344389966,12.799278915101308,12.208008428839596,12.419997542368272,12.146334167993517,11.576360675056481,11.686845557225146,13.008631341307593,13.398276701173627,13.895878511525495,11.838622745612913,12.566176536994021,12.642715902877239,11.872441186958309,12.493956802974676,12.530336002857123,55.471151849259414,1
12,10.070470672261637,10.542723962507406,10.524841222654564,10.660653171231855,10.869881856281857,10.528734255990953,10.391849226832365,10.98025067635087,10.657457671950432,10.393671028195746,10.483931099654585,10.59504242066993,11.001949175851815,10.750744989642314,10.484154437447097,10.97256990716499,10.305634864158609,10.422257297340426,10.682148729151102,10.550722653103119,10.295667637773034,10.648898312495719,10.8352918557913,10.442795981949942,10.446902260142908,10.847867425300201,10.210659774343371,10.49224281924552,10.659987656243601,10.365677815295292,11.013523884720344,10.432207964060186,10.967136410096755,10.532422200318415,10.598820099534436,10.549945410421707,10.421741012497767,10.532240817491655,10.730056170767565,10.569749298111086,10.700356558238653,10.718586796197734,10.653495852728678,10.360716126103416,10.733854648682433,10.523541654468078,10.570328113207855,10.813339639771495,10.862766146588834,10.468362780231455,10.589422923194748,10.571590939078913,10.763603614019784,10.37314905121518,10.347849247351398,10.591669122637088,10.727442374362266,10.545502429448717,10.656302039795486,10.502201407787394,25.947465829444557,0
13,12.385769536174214,12.651249195231598,12.22179422349231,12.784641497967893,13.365824935601685,12.501590830074345,13.768872278049287,13.804408847961666,13.013661949656186,12.711740762605334,12.046052496444783,11.991845016100257,12.141313680640573,11.881982130407373,12.05952995378096,12.429535431393413,11.69696088098718,12.804777860737643,13.242996042907004,11.935346782046642,12.314546577703068,12.460152829406661,11.99415308395642,13.634294575521638,12.084162187800565,12.793967098619358,13.844346584909305,12.586390399163122,13.528580648504489,13.560961174640303,11.84141511497866,12.255626856095471,12.344245755425314,13.546252232499924,12.668576552748627,12.51709260446185,11.627673824440622,13.557258512795432,11.544983062173339,12.031726540557846,12.625284943815865,12.756523248094918,12.602778599678219,12.775379220932225,12.172650649916351,12.13384315071998,12.90286375434625,11.66085293434647,11.207807880894661,12.749783343437107,11.736142770409884,12.25970707110132,12.352399357839152,12.559287288285352,12.984503383793346,12.800380673595292,12.350326467465937,13.046879175029147,13.391003923049627,11.168201019141865,55.98821411325825,1
14,12.088264544878953,12.638953031319781,13.660656237325561,11.17388253898283,12.488304965474578,12.349007792266523,12.9439375724461,12.161655838219753,11.986622135951622,12.199690591238282,11.860726340179001,13.130139531715573,12.792195683421875,12.76314128572244,12.10392423171028,12.076730445346152,11.981978401837706,11.716709556898468,11.62224134360624,12.059113883965962,12.437019253144529,11.984422589043248,11.879721189453575,12.190802444899756,12.490956519834189,11.471997863139288,12.21716944194284,12.510277180176274,12.932785355995186,12.848111625889574,12.539526920663093,12.939818877415357,12.356886383241653,12.321929223822083,12.752192874841098,12.627834961696056,12.882677501506507,12.865727867995536,12.19579972798146,12.055466762799474,12.931767741447945,12.794940384181347,12.724042744171285,11.852013604220016,12.393653318266553,12.348487975702955,12.00639711265502,12.071296044639736,11.233086591256097,13.240114454082656,12.308548525543157,13.040918718942425,12.397078754400718,12.78979476868661,11.387611607610136,11.710282190377555,11.761794838751186,12.909391347730462,11.477367734705046,13.461408684013357,69.76818087822433,1
15,13.066156680705257,11.739003720935198,12.581176593699496,13.063077416221443,12.479488211349135,12.561069535836246,13.380768828331657,12.425906897035407,12.294894520725425,12.66788697234871,11.693329000658354,13.08727725286724,13.53907564255645,12.477697818470327,13.133059604541387,12.364601185727041,11.92656345659167,13.758385577940423,12.736629361012188,11.78515484375196,12.21112746752198,11.878104237989653,13.917054484400392,11.539777190973028,11.807318023935416,12.801099664156853,13.09913316032421,13.380606380358318,13.516244860195556,13.323586786030667,13.570613841218867,12.202532616396002,12.250446167053846,14.233319659447302,13.092767951099079,12.879926329334609,11.986570613244718,12.916320218350227,12.716374977709227,10.70600321716707,12.543875308644996,12.686231728829105,13.129939599801041,11.872666461157372,13.701653783206648,13.487089937521004,12.911726212631716,13.204443401646706,12.725403505198297,12.49799342351054,12.463404359161649,12.682926254720268,11.963837007505523,12.110261781961404,12.260390367570336,14.27523213233696,12.696836016776796,12.589125116495126,13.738902645837081,13.13942326111315,41.13326110009975,1
16,13.083823171973908,13.337278431325164,13.165058102826192,14.201909756376683,14.484874572014323,14.104671673014177,15.126693524739874,14.108636388409344,14.600869531556782,13.492621593136564,13.218474621757306,13.048312227733756,14.379041483114726,12.811329410289156,14.742585853968427,13.330968921190681,13.832047211552148,14.787244247242413,13.429793092978823,13.89868000820834,13.733076741901987,14.209478977500915,14.459017881624577,13.823691226193171,14.041429629745346,13.11548095169138,13.410652132951263,13.634043362832259,14.720016557051132,13.941382761898037,13.419029737598228,13.909443832970931,13.663592568749706,14.329083105527008,13.989292044920491,12.657076202014533,13.461199773907015,13.13344496103506,14.514789665554249,13.669883877141624,13.930142303967232,13.62874328075287,13.771116156927347,13.511259433574878,12.391329164249804,13.461008518171854,13.281274979901058,13.763155697374527,14.229717906265869,14.185479131476912,13.957696229264029,13.892671099982023,13.463122401936278,14.03518897750411,13.937632905257571,13.34681481965146,12.806280071423522,14.481633866621088,13.568829176491995,12.865830233749678,64.0016083084445,1
17,17.86019783235343,16.324863017764567,14.90423528109752,15.208460424038279,15.393540042991546,16.081553482653145,14.957121669416638,15.2288768622109,15.039918922565047,13.562392340926294,16.698214014082474,14.3833444828929,15.30391481754325,15.247073824347831,16.80922570331483,14.73460149902477,14.171631979419816,14.586026384350072,14.772496374533457,15.831351240799389,14.510943551469335,13.593040041554028,14.179761861985462,14.742044851734047,14.904780268623204,17.264918445622964,15.058876739320887,16.08296716129056,15.007077921232316,14.602144239426071,14.748200893042577,15.74922287501095,13.626286005240399,14.495611923820444,15.091344033689657,12.351137970585382,16.13869608259018,15.893409998048345,16.002621758506287,14.833711411752562,14.044365941629895,15.799856644758119,15.213341646978959,15.464346902140619,15.536738786747637,13.329731814239747,14.523459482898746,15.942545940423312,14.417041695246441,14.511116164887115,14.767293592403842,15.365953858520538,16.190819430812013,13.796911840473177,12.804575324949614,15.741224706589112,16.62633835691518,13.914827758576951,15.827330724771585,14.19296575448334,76.77256000700194,2
18,12.558795901570402,14.725465348207697,13.776886579540133,13.355524083677443,13.640409480272833,13.781631440335625,12.901633267345563,14.025408417272228,12.963641042958084,12.548538622098963,12.960148218065141,14.325537919791547,13.974262384606561,13.134018742240938,12.477629070937919,14.111549769580032,12.517754273341025,13.414083925857634,13.734453833448011,13.741835222484866,13.675375551200714,14.562263670951824,13.009996440701796,13.920010884606757,13.72900519627605,12.252358432055924,12.96013028511783,13.562922266716214,14.577699016916862,13.648990623261623,14.507552962675828,14.228391392302846,13.741840434509697,14.382432491097825,13.727976104337213,13.938442764081442,13.54864262142619,13.298402992027336,13.754565642031306,13.609438096643794,14.145964253294204,13.493177151340133,13.29116920323399,14.225281711765103,13.600916462745078,12.944394152284993,13.847961790718069,13.525428556500112,12.849684148758724,14.840658329159451,13.59849700921023,13.80601506562472,14.120547585801395,13.181758996200427,13.217657771484355,12.718002471096158,12.76901028520098,12.444765415300408,13.181836134497056,13.705223575811218,51.862603642617074,1
19,10.474525934372366,10.913886091349676,10.584539617131998,10.754097296211555,10.703379799372973,10.316651188067448,10.544426152987242,10.704695061858613,10.350695030073792,10.772270830747265,10.696014328884136,10.438729909416718,10.784645141228502,10.470489640089738,10.854363614421134,10.848796072108772,10.843384570317912,10.561355767871378,10.513012252719474,10.894943281352383,10.55238153859796,10.36589430812144,10.36509654783983,10.520147594393197,10.729658085775549,10.668692024370012,10.81140245525533,10.39131797011316,11.147616489184479,10.447858975715485,10.834374852246874,10.41288594819386,10.61152730443522,10.492799529727574,10.555024206375377,10.588399984161619,10.566431199614014,10.546694969890414,10.591774573818013,10.806163281691646,10.564462391442198,10.61022078436647,10.69227538991936,10.429493653344716,10.824014127895321,10.503157560492573,10.446818953166835,10.40203354189719,10.753051219000168,10.83930027037481,10.444613443609407,10.789200006061439,10.476802792437358,10.585372537145643,10.417053602582834,10.67702969868699,10.684265043426112,10.549711563487435,10.768232000108426,10.73485579327415,30.202842701312438,0
20,11.545110308973813,11.448275577432346,11.880981596387038,10.571957463092554,12.405910112347609,12.051984878718313,10.771487889217603,13.069612139015515,13.124791894049785,13.215511642349806,12.055885124305528,12.062181988448652,12.233587899971752,12.491918123642668,11.60997811026796,11.574240717712538,12.421154886816327,12.4499494132464,12.866558070755794,12.899626084524336,11.915098228226109,11.629148093006542,12.303467386940623,11.958137423991454,11.106489809074416,11.117302896801158,11.851599371924896,11.896029740680715,12.487414683594322,11.760605893560788,12.837552327597262,11.033810069244929,12.604972419716587,12.147057122749455,12.895548449553058,12.557358761092798,11.958003650764912,11.546843978740963,12.061642154368629,11.380388722785055,11.750358386866306,11.852889954480585,12.14352870238277,11.795745739499388,11.93981859132036,11.462380543496696,12.51109734810163,12.079022940805928,12.083708249639503,12.007628455463026,12.127682993470902,11.538967168350798,12.982243678320293,11.854869494980758,11.579482029061179,12.248060717197731,11.799271839343117,12.195988482557377,11.963028565216648,11.3663644101356,61.81129223511229,1
21,13.09276229000836,12.570632358346765,13.329597216245084,12.461305557620463,11.603403218035428,13.015594160074414,12.817595339927495,11.828590697805305,12.566475957609088,11.278126310506119,11.86927416867286,12.944963901775292,12.446794785233903,12.478869895539194,12.75944328857872,12.78549642462798,13.1034273951318,10.813633176468523,12.435344876415702,12.394779252731345,12.179004881588522,11.516063697634474,13.245979771707521,11.321810688986215,12.619241294801403,12.843237450891063,13.22170039521851,12.547610038379183,12.38885626844749,12.19267882910825,11.53441377893799,12.540027025162324,12.239998729937273,11.93713135013493,12.473054748649409,13.621914961852118,12.129405683028088,12.162006154431865,13.992779200332139,13.100655669854207,11.996788446133355,12.760297139701775,12.146283276326324,12.183142317744048,13.27457830037467,11.56367208960209,12.692731510571262,12.895102832666957,12.88106688095083,12.65517603855237,11.857402259444171,11.98517905641502,13.077853877465259,13.908401694651506,13.737555107805376,11.895351586998816,13.033945704464017,12.035737977910978,13.155373079484905,13.46505795751464,44.28383677018695,1
22,16.99945821869948,15.995074244053455,14.955937276542862,15.347902081391164,16.69270580798011,16.363534909311593,18.0,14.214642816829508,16.392040881275136,16.676690458919072,17.638989249227834,15.185493477270427,17.33418762417741,16.982836161484787,15.297471101461266,15.963176007349023,17.781952425527198,16.039619376010783,16.358245531148278,14.22369727038339,16.241475728906156,17.49002954482374,17.49848144969567,17.476162808205956,16.20279476448646,16.355330437269366,17.857327420385534,17.080881668675463,17.25392790491387,18.0,17.38821734914211,18.0,17.603290399577325,16.867359071320333,17.170513241534742,16.608753936434578,16.051462926794347,16.85345992785959,16.568389568683045,14.755273396186764,18.0,18.0,18.0,13.906369755261585,16.59321786251338,16.517139581115153,15.210529640979543,17.206346634604337,18.0,17.42852723992535,15.418377748339122,16.744569962993374,17.42255275864466,18.0,15.958590381178656,15.485308057410013,16.23182302653582,18.0,16.436476709841394,16.560337238742317,84.6917919280934,2
23,14.105986845707804,11.77377884186181,13.628610237437929,11.471607327284664,11.90431834469375,13.561160629650006,12.635610093317824,12.316089986984947,12.730428299171276,12.788921513917682,12.893446391567704,12.75026357735547,12.442393621573586,12.191243264421557,12.34968361561283,11.970705571577016,11.641560614009828,12.38078961932235,11.945807312429714,13.17046093285099,11.639606392143817,12.050189338475333,12.710511116483774,12.56294996766772,12.268355039114628,13.542727868526946,11.880826337309738,11.8997954941886,12.143142176697484,11.676830358139775,11.20689753243692,11.556327784535313,12.006490477769798,12.0056895282964,12.333876067080562,11.498067481948187,12.570246364874059,13.151663090375564,11.927839187833827,12.345916747767669,13.862149374804625,12.963723886179277,12.753241152858916,13.618487606032758,13.198829735699663,12.726775944516206,12.328883282589988,12.00647560906054,12.432704679371364,11.940913385219574,12.167124010995071,12.392674000128013,12.49625792201497,12.823443464506166,12.604759195940806,12.136333185270871,12.564797037524816,12.591903902571516,12.13388732996976,12.110192689978062,69.53557715509102,1
24,10.882091031495536,10.890974295178747,10.725099238116062,10.72591854835753,10.84239834409487,10.851068692190713,10.602686363687186,10.579953301115138,10.96309764077367,10.780217500986623,10.462759952546303,10.965867199122505,10.72388401805936,10.760421948246439,10.639675795417048,10.863626233051463,10.663732764895412,11.099572006544701,10.767095514263412,10.729187436132548,10.719269983970005,10.558069660948062,10.541120813791766,10.788160433523759,10.731783357369604,10.459897080614807,10.632521579794496,10.622378371060595,10.263119246924063,10.781059289719764,10.499222980694856,10.74363271210923,10.964864860794506,10.51009739031411,10.660867355571847,10.551859388836137,10.51635933735241,10.67267854246209,10.777295881943555,10.887047952585018,10.725905662558715,10.818757536446327,10.617305959373644,10.96154804995438,10.725206136611433,10.834274727526628,10.817350647764671,10.627951969615204,10.927510568216789,10.626751959521021,11.216809420434274,10.441572729125811,10.727820349507537,10.623974453190069,10.594014468080651,10.865922519470754,10.946731244839366,10.609252153446755,10.581400090985339,10.693041712334827,38.06922645474674,0
25,10.892443789946684,11.257969486232497,10.96714825691398,11.096541900836883,10.626112611667482,10.92505304368264,10.895373775158468,11.054159822554576,10.673366244492676,10.719818648866438,10.860687634806625,10.802175055009831,11.003059786231526,11.12019812743938,11.251988269498076,11.278636646517183,11.04793502855408,11.233183578682045,10.996751155291564,10.608795272261183,11.370788206823876,11.077651407846746,11.162649610790464,11.016925992318953,10.782973278024754,11.037747713366844,11.108160980507884,10.858061572242779,11.092478920978266,10.94000813908547,10.94233224920655,10.862065166698356,10.969881024621515,10.988680703203165,10.6346400705821,10.854716994400038,10.688420680807731,11.294153628955426,10.904264368703377,11.271926045564301,10.941467467740432,11.083373980998923,10.95250652049082,11.166630167704653,11.449255139034054,11.257063992862246,11.178629847244277,11.207598526436676,11.29354000102693,11.05158331099088,11.195665083174596,11.073444051992972,11.267753125068465,11.188162475157363,10.796563869768821,10.858693306027893,10.872545990674407,11.037156771086343,11.25615907227376,10.964539932806083,38.936339972495595,0
26,11.415421186294111,11.317066500692711,11.129777901323662,11.507231644543207,11.693941278125957,11.132824291115123,10.975743259820431,11.437623907085722,11.388591613378827,11.814266255902542,11.072130279713472,11.508315075118938,11.742751437446135,11.170494749771358,11.187395621541256,11.150711695918,11.24065160273228,11.459287816112056,11.700511424175762,11.164109249001484,11.367946563269223,11.342684966477888,11.069911136832808,11.242292067543659,11.820276815771672,11.505235362053373,11.48134810398707,11.44979058385953,11.481746868279354,11.380779808296632,11.647658802106017,11.22047668525675,11.362980499273052,11.556909178653896,11.54824883695411,11.644546111681306,11.691796121473635,11.593586362906992,11.492491096943395,11.25783919516354,11.574022931598286,11.344555885467093,11.138394742271284,11.498697137350812,11.453476497673629,11.564542093576899,11.305582170363913,11.222003367665835,11.262879243606175,11.487448614056515,11.517162458311311,11.466801093358546,11.307020352172716,11.056090147236208,11.475335782027315,11.369718482244053,11.365206094475674,11.64840817484377,11.384505590945563,11.225157540376404,37.43634743375802,0
27,12.995841495060965,11.901637974417426,12.349740721902496,10.547140978395566,12.172433001477819,12.354594721229985,11.77787767114505,11.774373353972823,12.598130514610833,10.984594809965062,12.186538415483906,12.080867866233959,11.374695711325282,11.204368977741838,11.46134994832631,12.090710231309595,11.777400001041203,11.864249496363904,12.484750546771512,12.094838725364584,12.285172107431817,12.022252209592633,11.9854654094998,11.756173968767227,12.161644623337281,12.756148321991075,11.93642775366666,12.389255427626447,11.553003023864976,12.335232933125507,11.028779868447117,12.019167594862939,11.446235974918435,12.159421562974662,11.070384600648941,12.613599209571863,11.912296876324852,12.283040179666404,11.850890511629412,12.116585225412663,13.071619346051245,12.547383747182128,12.080957464695915,11.15258784883991,11.423891903417076,12.256460713114448,10.831525434324428,12.63365360130649,11.346808285573227,12.170871290852205,12.103060370418701,10.811708103577457,12.337550235531777,10.935290230896413,12.437371616854096,11.858254439177417,11.667870083380981,12.130000537637752,11.484567383067656,13.347729101814362,57.84570468025224,1
